person_id,display_first_last,player_slug,birthdate,school,country,last_affiliation,height,weight,season_exp,jersey,position,rosterstatus,games_played_current_season_flag,team_id,team_name,team_abbreviation,team_code,team_city,playercode,from_year,to_year,dleague_flag,nba_flag,games_played_flag,draft_year,draft_round,draft_number,greatest_75_flag,age,feet,inches,height_m,weight_kg,BMI
77409,Jim Loscutoff,jim-loscutoff,1930-02-04,Oregon,USA,Oregon/USA,6-5,220.0,9.0,18,Forward,Inactive,False,1610612738,Celtics,BOS,celtics,Boston,HISTADD_jim_loscutoff,1955.0,1963.0,False,True,True,1955,1,3,False,95,6.0,5.0,1.9558,99.79024,26.08790375280194
77410,Plummer Lott,plummer-lott,1945-12-11,Seattle,USA,Seattle/USA,6-5,210.0,2.0,43,Forward,Inactive,False,1610612760,SuperSonics,SEA,thunder,Seattle,HISTADD_plummer_lott,1967.0,1968.0,False,True,True,1967,5,54,False,80,6.0,5.0,1.9558,95.25431999999999,24.902089945856396
77411,Kevin Loughery,kevin-loughery,1940-03-28,St. John's (NY),USA,St. John's (NY)/USA,6-3,190.0,11.0,22,Guard,Inactive,False,1610612764,Bullets,BLT,wizards,Baltimore,HISTADD_kevin_loughery,1962.0,1972.0,False,True,True,1962,2,11,False,85,6.0,3.0,1.905,86.18248,23.74810865177286
1629712,Didi Louzada,didi-louzada,1999-07-02,Unknown,Brazil,Sydney Kings/Brazil,6-5,188.0,3.0,35,Guard,Inactive,False,1610612757,Trail Blazers,POR,blazers,Portland,marcos_louzada_silva,2020.0,2021.0,True,True,True,2019,2,35,False,26,6.0,5.0,1.9558,85.275296,22.293299570576202
77412,Bob Love,bob-love,1942-12-08,Southern,USA,Southern/USA,6-8,215.0,11.0,10,Forward,Inactive,False,1610612741,Bulls,CHI,bulls,Chicago,HISTADD_butterbean_love,1966.0,1976.0,False,True,True,1965,4,33,False,83,6.0,8.0,2.032,97.52228,23.618724424948848
201567,Kevin Love,kevin-love,1988-09-07,UCLA,USA,UCLA/USA,6-8,251.0,15.0,0,Forward-Center,Active,False,1610612748,Heat,MIA,heat,Miami,kevin_love,2008.0,2023.0,False,True,True,2008,1,5,False,37,6.0,8.0,2.032,113.851592,27.573487584475167
77413,Stan Love,stan-love,1949-04-09,Oregon,USA,Oregon/USA,6-9,215.0,4.0,34,Forward,Inactive,False,1610612764,Bullets,BLT,wizards,Baltimore,HISTADD_stan_love,1971.0,1974.0,False,True,True,1971,1,9,False,76,6.0,9.0,2.0574,97.52228,23.039145910634453
77414,Clyde Lovellette,clyde-lovellette,1929-09-07,Kansas,USA,Kansas/USA,6-9,234.0,11.0,34,Center,Inactive,False,1610612747,Lakers,MNL,lakers,Minneapolis,HISTADD_clyde_lovellette,1953.0,1963.0,False,True,True,1952,1,9,False,96,6.0,9.0,2.0574,106.140528,25.075163456225404
77415,Sidney Lowe,sidney-lowe,1960-01-21,North Carolina State,USA,North Carolina State/USA,6-0,195.0,4.0,35,Guard,Inactive,False,1610612750,Timberwolves,MIN,timberwolves,Minnesota,HISTADD_sidney_lowe,1983.0,1989.0,False,True,True,1983,2,25,False,65,6.0,0.0,1.8288,88.45044,26.44646145773773
200768,Kyle Lowry,kyle-lowry,1986-03-25,Villanova,USA,Villanova/USA,6-0,196.0,17.0,7,Guard,Active,False,1610612748,Heat,MIA,heat,Miami,kyle_lowry,2006.0,2023.0,False,True,True,2006,1,24,False,39,6.0,0.0,1.8288,88.904032,26.58208433700818
1628070,Jordan Loyd,jordan-loyd,1993-07-27,Indianapolis,USA,Indianapolis/USA,6-4,210.0,2.0,8,Guard,Inactive,False,1610612761,Raptors,TOR,raptors,Toronto,jordan_loyd,2018.0,2018.0,True,True,True,Undrafted,Undrafted,Undrafted,False,32,6.0,4.0,1.9304,95.25431999999999,25.561719405987287
77417,Al Lucas,al-lucas,1922-07-04,Fordham,USA,Fordham/USA,6-3,195.0,1.0,20,Forward,Inactive,False,1610612738,Celtics,BOS,celtics,Boston,HISTADD_lukey_lucas,1948.0,1948.0,False,True,True,Undrafted,Undrafted,Undrafted,False,103,6.0,3.0,1.905,88.45044,24.373058879451094
77419,John Lucas,john-lucas,1953-10-31,Maryland,USA,Maryland/USA,6-3,175.0,14.0,10,Guard,Inactive,False,1610612745,Rockets,HOU,rockets,Houston,HISTADD_john_lucas,1976.0,1989.0,False,True,True,1976,1,1,False,72,6.0,3.0,1.905,79.3786,21.873257968738162
203564,Kalin Lucas,kalin-lucas,1989-05-24,Michigan State,USA,Michigan State/USA,6-1,195.0,3.0,24,Guard,Inactive,False,1610612763,Grizzlies,MEM,grizzlies,Memphis,kalin_lucas,2014.0,2018.0,True,True,True,Undrafted,Undrafted,Undrafted,False,36,6.0,1.0,1.8541999999999998,88.45044,25.726863613607133
77420,Maurice Lucas,maurice-lucas,1952-02-18,Marquette,USA,Marquette/USA,6-9,215.0,12.0,20,Forward,Inactive,False,1610612757,Trail Blazers,POR,blazers,Portland,HISTADD_maurice_lucas,1976.0,1987.0,False,True,True,1974,1,14,False,73,6.0,9.0,2.0574,97.52228,23.039145910634453
101249,John Lucas III,john-lucas-iii,1982-11-21,Oklahoma State,USA,Oklahoma State/USA,5-11,166.0,8.0,,Guard,Inactive,False,0,,,,,john_lucas iii,2005.0,2016.0,True,True,True,Undrafted,Undrafted,Undrafted,False,43,5.0,11.0,1.8034,75.296272,23.152044241005765
77421,Ted Luckenbill,ted-luckenbill,1939-07-27,Houston,USA,Houston/USA,6-6,205.0,2.0,12,Forward,Inactive,False,1610612744,Warriors,SFW,warriors,San Francisco,HISTADD_ted_luckenbill,1961.0,1962.0,False,True,True,1961,2,15,False,86,6.0,6.0,1.9811999999999999,92.98636,23.689866248897527
1731,Tyronn Lue,tyronn-lue,1977-05-03,Nebraska,USA,Nebraska/USA,6-0,175.0,12.0,10,Guard,Inactive,False,1610612737,Hawks,ATL,hawks,Atlanta,tyronn_lue,1998.0,2008.0,False,True,True,1998,1,23,False,48,6.0,0.0,1.8288,79.3786,23.734003872328735
77422,Jim Luisi,jim-luisi,1928-11-02,St. Francis (NY),USA,St. Francis (NY)/USA,6-2,180.0,1.0,,Guard,Inactive,False,1610610024,Bullets,BAL,bullets,Baltimore,HISTADD_jim_luisi,1953.0,1953.0,False,True,True,1951,6,56,False,97,6.0,2.0,1.8796,81.64656,23.11037638875862
77423,Al Lujack,al-lujack,1921-10-05,Georgetown,USA,Georgetown/USA,6-3,220.0,1.0,,Forward,Inactive,False,1610610036,Capitols,WAS,capitols,Washington,HISTADD_al_lujack,1946.0,1946.0,False,True,True,Undrafted,Undrafted,Undrafted,False,104,6.0,3.0,1.905,99.79024,27.49781001784226
77424,Phil Lumpkin,phil-lumpkin,1951-12-20,Miami (Ohio),USA,Miami (Ohio)/USA,6-0,165.0,2.0,10,Guard,Inactive,False,1610612757,Trail Blazers,POR,blazers,Portland,HISTADD_phil_lumpkin,1974.0,1975.0,False,True,True,1974,2,34,False,74,6.0,0.0,1.8288,74.84268,22.377775079624236
77425,Ray Lumpp,ray-lumpp,1923-07-11,New York University,USA,New York University/USA,6-1,178.0,5.0,,Guard,Inactive,False,1610612752,Knicks,NYK,knicks,New York,HISTADD_ray_lumpp,1948.0,1952.0,False,True,True,1948,,,False,102,6.0,1.0,1.8541999999999998,80.739376,23.484008837036253
1627789,Timothe Luwawu-Cabarrot,timothe-luwawu-cabarrot,1995-05-09,Unknown,France,Mega Basket/France,6-7,215.0,7.0,7,Guard-Forward,Inactive,False,1610612737,Hawks,ATL,hawks,Atlanta,timothe_luwawu-cabarrot,2016.0,2021.0,True,True,True,2016,1,24,False,30,6.0,7.0,2.0065999999999997,97.52228,24.220451260963415
1628399,Tyler Lydon,tyler-lydon,1996-04-09,Syracuse,USA,Syracuse/USA,6-10,225.0,3.0,20,Forward,Inactive,False,1610612743,Nuggets,DEN,nuggets,Denver,tyler_lydon,2017.0,2018.0,True,True,True,2017,1,24,False,29,6.0,10.0,2.0827999999999998,102.0582,23.52625317981154
248,George Lynch,george-lynch,1970-09-03,North Carolina,USA,North Carolina/USA,6-8,235.0,13.0,9,Forward,Inactive,False,1610612740,Hornets,NOH,pelicans,New Orleans,george_lynch,1993.0,2004.0,False,True,True,1993,1,12,False,55,6.0,8.0,2.032,106.59412,25.81581506913014
77426,Kevin Lynch,kevin-lynch,1968-12-24,Minnesota,USA,Minnesota/USA,6-5,195.0,2.0,9,Forward,Inactive,False,1610612766,Hornets,CHH,hornets,Charlotte,HISTADD_kevin_lynch,1991.0,1992.0,False,True,True,1991,2,28,False,57,6.0,5.0,1.9558,88.45044,23.123369235438084
77427,Mike Lynn,mike-lynn,1945-11-25,UCLA,USA,UCLA/USA,6-7,215.0,2.0,25,Forward,Inactive,False,1610612747,Lakers,LAL,lakers,Los Angeles,HISTADD_mike_lynn,1969.0,1970.0,False,True,True,1968,4,39,False,80,6.0,7.0,2.0065999999999997,97.52228,24.220451260963415
1627815,Sheldon Mac,sheldon-mac,1992-12-21,Miami,USA,Miami/USA,6-6,200.0,2.0,9,Guard-Forward,Inactive,False,1610612764,Wizards,WAS,wizards,Washington,sheldon_mac,2016.0,2016.0,True,True,True,2016,,,False,33,6.0,6.0,1.9811999999999999,90.7184,23.112064633070755
1928,Todd MacCulloch,todd-macculloch,1976-01-27,Washington,Canada,Washington/Canada,7-0,280.0,5.0,11,Center,Inactive,False,1610612755,76ers,PHI,sixers,Philadelphia,todd_macculloch,1999.0,2003.0,False,True,True,1999,2,47,False,49,7.0,0.0,2.1336,127.00576,27.899563735635407
77430,Ronnie MacGilvray,ronnie-macgilvray,1930-07-20,St. John's (NY),USA,St. John's (NY)/USA,6-2,185.0,1.0,8,Guard,Inactive,False,1610612737,Hawks,MIH,hawks,Milwaukee,HISTADD_ronnie_macgilvray,1954.0,1954.0,False,True,True,1952,,,False,95,6.0,2.0,1.8796,83.91452,23.75233128844636
931,Don MacLean,don-maclean,1970-01-16,UCLA,USA,UCLA/USA,,,9.0,,Forward,Inactive,False,0,,,,,don_maclean,1992.0,2000.0,False,True,True,1992,1,19,False,55,,,,,
77428,Mike Macaluso,mike-macaluso,1951-07-20,Canisius,USA,Canisius/USA,6-5,210.0,1.0,21,Forward,Inactive,False,1610612746,Braves,BUF,clippers,Buffalo,HISTADD_mike_macaluso,1973.0,1973.0,False,True,True,1973,6,88,False,74,6.0,5.0,1.9558,95.25431999999999,24.902089945856396
77429,Ed Macauley,ed-macauley,1928-03-22,St. Louis,USA,St. Louis/USA,6-8,185.0,10.0,22,Center,Inactive,False,1610612738,Celtics,BOS,celtics,Boston,HISTADD_ed_macauley,1949.0,1958.0,False,True,True,1949,,,False,97,6.0,8.0,2.032,83.91452,20.323088458676914
203159,Scott Machado,scott-machado,1990-06-08,Iona,USA,Iona/USA,6-1,205.0,2.0,,Guard,Inactive,False,0,,,,,scott_machado,2012.0,2018.0,True,True,True,Undrafted,Undrafted,Undrafted,False,35,6.0,1.0,1.8541999999999998,92.98636,27.046189952766476
101178,Arvydas Macijauskas,arvydas-macijauskas,1980-01-19,Tau Ceramica,Lithuania,Tau Ceramica/Lithuania,6-4,214.0,1.0,6,Guard,Inactive,False,1610612740,Hornets,NOK,pelicans,New Orleans/Oklahoma City,arvydas_macijauskas,2005.0,2005.0,False,True,True,Undrafted,Undrafted,Undrafted,False,45,6.0,4.0,1.9304,97.068688,26.048609299434666
77432,Ollie Mack,ollie-mack,1957-06-06,East Carolina,USA,East Carolina/USA,6-3,185.0,3.0,17,Guard,Inactive,False,1610612742,Mavericks,DAL,mavericks,Dallas,HISTADD_ollie_mack,1979.0,1981.0,False,True,True,1979,2,25,False,68,6.0,3.0,1.905,83.91452,23.123158424094626
694,Sam Mack,sam-mack,1970-05-26,Houston,USA,Houston/USA,,,7.0,,Guard,Inactive,False,0,,,,,sam_mack,1992.0,2001.0,False,True,True,Undrafted,Undrafted,Undrafted,False,55,,,,,
202714,Shelvin Mack,shelvin-mack,1990-04-22,Butler,USA,Butler/USA,6-3,203.0,9.0,6,Guard,Inactive,False,1610612737,Hawks,ATL,hawks,Atlanta,shelvin_mack,2011.0,2018.0,True,True,True,2011,2,34,False,35,6.0,3.0,1.905,92.079176,25.372979243736268
1635,Malcolm Mackey,malcolm-mackey,1970-07-11,Georgia Tech,USA,Georgia Tech/USA,6-9,248.0,1.0,27,Forward,Inactive,False,1610612756,Suns,PHX,suns,Phoenix,malcolm_mackey,1993.0,1993.0,False,True,True,1993,1,27,False,55,6.0,9.0,2.0574,112.490816,26.57538691087137
202731,Vernon Macklin,vernon-macklin,1986-09-25,Florida,USA,Florida/USA,6-10,227.0,2.0,20,Forward,Inactive,False,1610612765,Pistons,DET,pistons,Detroit,vernon_macklin,2011.0,2011.0,True,True,True,2011,2,52,False,39,6.0,10.0,2.0827999999999998,102.965384,23.735375430298753
1629133,Daryl Macon,daryl-macon,1995-11-29,Arkansas,USA,Arkansas/USA,6-2,185.0,2.0,,Guard,Inactive,False,0,,,,,daryl_macon,2018.0,2019.0,True,True,True,2018,,,False,30,6.0,2.0,1.8796,83.91452,23.75233128844636
1855,Mark Macon,mark-macon,1969-04-14,Temple,USA,Temple/USA,6-4,185.0,6.0,,Guard,Inactive,False,0,,,,,mark_macon,1991.0,1998.0,False,True,True,1991,1,8,False,56,6.0,4.0,1.9304,83.91452,22.518657571941183
1629122,J.P. Macura,jp-macura,1995-06-05,Xavier,USA,Xavier/USA,6-4,203.0,2.0,,Guard,Inactive,False,0,,,,,jp_macura,2018.0,2019.0,True,True,True,2018,,,False,30,6.0,4.0,1.9304,92.079176,24.70966209245438
77438,Kyle Macy,kyle-macy,1957-04-09,Kentucky,USA,Kentucky/USA,6-3,175.0,7.0,44,Guard,Inactive,False,1610612756,Suns,PHX,suns,Phoenix,HISTADD_kyle_macy,1980.0,1986.0,False,True,True,1979,1,22,False,68,6.0,3.0,1.905,79.3786,21.873257968738162
77439,Jack Maddox,jack-maddox,1921-12-10,West Texas A&M,USA,West Texas A&M/USA,6-2,185.0,1.0,,Forward,Inactive,False,1610610029,Jets,JET,jets,Indianapolis,HISTADD_jack_maddox,1948.0,1948.0,False,True,True,Undrafted,Undrafted,Undrafted,False,104,6.0,2.0,1.8796,83.91452,23.75233128844636
2432,Tito Maddox,tito-maddox,1981-06-08,Fresno State,USA,Fresno State/USA,6-4,190.0,2.0,6,Guard,Inactive,False,1610612745,Rockets,HOU,rockets,Houston,tito_maddox,2002.0,2002.0,False,True,True,2002,2,37,False,44,6.0,4.0,1.9304,86.18248,23.127269938750405
1666,Gerald Madkins,gerald-madkins,1969-04-18,UCLA,USA,UCLA/USA,6-4,200.0,2.0,12,Guard,Inactive,False,1610612739,Cavaliers,CLE,cavaliers,Cleveland,gerald_madkins,1993.0,1997.0,False,True,True,Undrafted,Undrafted,Undrafted,False,56,6.0,4.0,1.9304,90.7184,24.34449467236885
77441,Norm Mager,norm-mager,1926-03-23,City College of New York,USA,City College of New York/USA,6-5,185.0,1.0,,Forward,Inactive,False,1610610024,Bullets,BAL,bullets,Baltimore,HISTADD_norm_mager,1950.0,1950.0,False,True,True,1950,5,,False,99,6.0,5.0,1.9558,83.91452,21.93755542849254
1894,Corey Maggette,corey-maggette,1979-11-12,Duke,USA,Duke/USA,6-6,225.0,15.0,50,Forward,Inactive,False,1610612746,Clippers,LAC,clippers,Los Angeles,corey_maggette,1999.0,2012.0,False,True,True,1999,1,13,False,46,6.0,6.0,1.9811999999999999,102.0582,26.0010727122046
77442,Dave Magley,dave-magley,1959-11-24,Kansas,USA,Kansas/USA,6-8,202.0,1.0,30,Forward,Inactive,False,1610612739,Cavaliers,CLE,cavaliers,Cleveland,HISTADD_dave_magley,1982.0,1982.0,False,True,True,1982,2,28,False,66,6.0,8.0,2.032,91.625584,22.190615506231012
1630266,Will Magnay,will-magnay,1998-06-10,Unknown,Australia,Australia/Australia,6-10,234.0,1.0,,Center,Inactive,False,0,,,,,will_magnay,2020.0,2020.0,True,True,True,Undrafted,Undrafted,Undrafted,False,27,6.0,10.0,2.0827999999999998,106.140528,24.467303307004002
101133,Ian Mahinmi,ian-mahinmi,1986-11-05,                                   ,France,Pau Orthez/France,6-11,262.0,13.0,28,Center,Inactive,False,1610612754,Pacers,IND,pacers,Indiana,ian_mahinmi,2007.0,2019.0,True,True,True,2005,1,28,False,39,6.0,11.0,2.1082,118.841104,26.7388706064972
77443,John Mahnken,john-mahnken,1922-06-16,Georgetown,USA,Georgetown/USA,6-8,220.0,7.0,16,Center,Inactive,False,1610612738,Celtics,BOS,celtics,Boston,HISTADD_longjohn;stretch_mahnken,1946.0,1952.0,False,True,True,Undrafted,Undrafted,Undrafted,False,103,6.0,8.0,2.032,99.79024,24.16799708599417
77444,Francis Mahoney,francis-mahoney,1927-11-20,Brown,USA,Brown/USA,6-2,205.0,2.0,,Forward,Inactive,False,1610612738,Celtics,BOS,celtics,Boston,HISTADD_mo_mahoney,1952.0,1953.0,False,True,True,1950,6,,False,98,6.0,2.0,1.8796,92.98636,26.32015088719732
105,Dan Majerle,dan-majerle,1965-09-09,Central Michigan,USA,Central Michigan/USA,6-6,222.0,14.0,9,Guard-Forward,Inactive,False,1610612756,Suns,PHX,suns,Phoenix,dan_majerle,1988.0,2001.0,False,True,True,1988,1,14,False,60,6.0,6.0,1.9811999999999999,100.697424,25.654391742708537
200970,Renaldo Major,renaldo-major,1982-05-07,Fresno State,USA,Fresno State/USA,6-7,190.0,2.0,,Forward,Inactive,False,0,,,,,renaldo_major,2006.0,2006.0,True,True,True,Undrafted,Undrafted,Undrafted,False,43,6.0,7.0,2.0065999999999997,86.18248,21.404119718990927
1630588,Makur Maker,makur-maker,2000-11-04,Capital City Go-Go,South Sudan,Howard/South Sudan,,,0.0,,Unknown,Inactive,False,0,,,,,makur_maker,,,True,False,False,Undrafted,Undrafted,Undrafted,False,25,,,,,
1627748,Thon Maker,thon-maker,1997-02-25,Athlete Institute Prep,South Sudan,Athlete Institute Prep/South Sudan,7-0,221.0,5.0,,Forward-Center,Inactive,False,0,,,,,thon_maker,2016.0,2020.0,True,True,True,2016,1,10,False,28,7.0,0.0,2.1336,100.243832,22.020727091340802
77447,Lionel Malamed,lionel-malamed,1924-11-15,City College of New York,USA,City College of New York/USA,5-9,150.0,1.0,,Guard,Inactive,False,1610610029,Jets,JET,jets,Indianapolis,HISTADD_lionel_malamed,1948.0,1948.0,False,True,True,Undrafted,Undrafted,Undrafted,False,101,5.0,9.0,1.7526,68.0388,22.150882360995976
1630177,Theo Maledon,theo-maledon,2001-06-12,Asvel,France,Asvel/France,6-5,175.0,3.0,9,Guard,Active,False,1610612766,Hornets,CHA,hornets,Charlotte,theo_maledon,2020.0,2023.0,True,True,True,2020,2,34,False,24,6.0,5.0,1.9558,79.3786,20.751741621546998
117,Jeff Malone,jeff-malone,1961-06-28,Mississippi State,USA,Mississippi State/USA,6-4,205.0,13.0,,Guard,Inactive,False,0,,,,,jeff_malone,1983.0,1995.0,False,True,True,1983,1,10,False,64,6.0,4.0,1.9304,92.98636,24.95310703917807
252,Karl Malone,karl-malone,1963-07-24,Louisiana Tech,USA,Louisiana Tech/USA,6-9,259.0,20.0,32,Forward,Inactive,False,1610612762,Jazz,UTA,jazz,Utah,karl_malone,1985.0,2003.0,False,True,True,1985,1,13,True,62,6.0,9.0,2.0574,117.480328,27.75413391095034
77449,Moses Malone,moses-malone,1955-03-23,Petersburg HS (VA),USA,Petersburg HS (VA)/USA,6-10,215.0,19.0,24,Center,Inactive,False,1610612745,Rockets,HOU,rockets,Houston,HISTADD_moses_malone,1976.0,1994.0,False,True,True,Undrafted,Undrafted,Undrafted,True,70,6.0,10.0,2.0827999999999998,97.52228,22.48064192737547
1074,Matt Maloney,matt-maloney,1971-12-06,Pennsylvania,USA,Pennsylvania/USA,,,6.0,,Guard,Inactive,False,0,,,,,matt_maloney,1996.0,2002.0,False,True,True,Undrafted,Undrafted,Undrafted,False,54,,,,,
77450,Steve Malovic,steve-malovic,1956-07-21,San Diego State,USA,San Diego State/USA,6-10,230.0,1.0,,Forward,Inactive,False,1610612746,Clippers,SDC,clippers,San Diego,lon_babby,1979.0,1979.0,False,True,True,1978,7,149,False,69,6.0,10.0,2.0827999999999998,104.32616,24.049058806029574
1630572,Sandro Mamukelashvili,sandro-mamukelashvili,1999-05-23,Seton Hall,Georgia,Seton Hall/Georgia,6-10,240.0,2.0,54,Forward-Center,Active,False,1610612759,Spurs,SAS,spurs,San Antonio,sandro_mamukelashvili,2021.0,2023.0,True,True,True,2021,2,54,False,26,6.0,10.0,2.0827999999999998,108.86207999999999,25.094670058465642
77451,Ted Manakas,ted-manakas,1951-02-22,Princeton,USA,Princeton/USA,6-2,180.0,1.0,23,Guard,Inactive,False,1610612758,Kings,KCK,kings,Kansas City-Omaha,HISTADD_ted_manakas,1973.0,1973.0,False,True,True,1973,3,36,False,74,6.0,2.0,1.8796,81.64656,23.11037638875862
77452,John Mandic,john-mandic,1919-10-03,Oregon State,USA,Oregon State/USA,6-4,205.0,2.0,,Forward,Inactive,False,1610610029,Jets,JET,jets,Indianapolis,HISTADD_john_mandic,1948.0,1949.0,False,True,True,1947,,,False,106,6.0,4.0,1.9304,92.98636,24.95310703917807
1630211,Karim Mane,karim-mane,2000-05-16,Unknown,Senegal,Vanier/Senegal,6-3,190.0,1.0,,Guard,Inactive,False,0,,,,,karim_mane,2020.0,2020.0,True,True,True,Undrafted,Undrafted,Undrafted,False,25,6.0,3.0,1.905,86.18248,23.74810865177286
77453,Frank Mangiapane,frank-mangiapane,1925-08-25,New York University,USA,New York University/USA,5-10,195.0,1.0,5,Guard,Inactive,False,1610612752,Knicks,NYK,knicks,New York,HISTADD_frank_mangiapane,1946.0,1946.0,False,True,True,Undrafted,Undrafted,Undrafted,False,100,5.0,10.0,1.778,88.45044,27.979276774880077
1629611,Terance Mann,terance-mann,1996-10-18,Florida State,USA,Florida State/USA,6-5,215.0,4.0,14,Guard-Forward,Active,False,1610612746,Clippers,LAC,clippers,LA,terance_mann,2019.0,2023.0,True,True,True,2019,2,48,False,29,6.0,5.0,1.9558,97.52228,25.49499684932917
1630544,Tre Mann,tre-mann,2001-02-03,Florida,USA,Florida/USA,6-3,178.0,2.0,23,Guard,Active,False,1610612760,Thunder,OKC,thunder,Oklahoma City,tre_mann,2021.0,2023.0,True,True,True,2021,1,18,False,24,6.0,3.0,1.905,80.739376,22.2482281053451
330,Danny Manning,danny-manning,1966-05-17,Kansas,USA,Kansas/USA,6-10,234.0,16.0,,Forward-Center,Inactive,False,0,,,,,danny_manning,1988.0,2002.0,False,True,True,1988,1,1,False,59,6.0,10.0,2.0827999999999998,106.140528,24.467303307004002
77454,Ed Manning,ed-manning,1944-01-02,Jackson State,USA,Jackson State/USA,6-7,210.0,4.0,35,Forward,Inactive,False,1610612764,Bullets,BLT,wizards,Baltimore,HISTADD_ed_manning,1967.0,1970.0,False,True,True,1967,8,80,False,81,6.0,7.0,2.0065999999999997,95.25431999999999,23.657184952568915
316,Richard Manning,richard-manning,1970-06-23,Washington,USA,Washington/USA,6-11,245.0,2.0,50,Center,Inactive,False,1610612763,Grizzlies,VAN,grizzlies,Vancouver,richard_manning,1995.0,1996.0,False,True,True,1993,2,40,False,55,6.0,11.0,2.1082,111.13004,25.003905719816082
1630185,Nico Mannion,nico-mannion,2001-03-14,Arizona,Italy,Arizona/Italy,6-2,190.0,2.0,2,Guard,Inactive,False,1610612744,Warriors,GSW,warriors,Golden State,nico_mannion,2020.0,2020.0,True,True,True,2020,2,48,False,24,6.0,2.0,1.8796,86.18248,24.3942861881341
77456,Pace Mannion,pace-mannion,1960-09-22,Utah,USA,Utah/USA,6-7,190.0,6.0,5,Guard,Inactive,False,1610612762,Jazz,UTA,jazz,Utah,HISTADD_pace_mannion,1983.0,1988.0,False,True,True,1983,2,43,False,65,6.0,7.0,2.0065999999999997,86.18248,21.404119718990927
77457,Nick Mantis,nick-mantis,1935-12-07,Northwestern,USA,Northwestern/USA,6-3,190.0,2.0,23,Guard,Inactive,False,1610612764,Zephyrs,CHZ,wizards,Chicago,HISTADD_nick_mantis,1959.0,1962.0,False,True,True,1959,5,37,False,90,6.0,3.0,1.905,86.18248,23.74810865177286
203906,Devyn Marble,devyn-marble,1992-09-21,Iowa,USA,Iowa/USA,6-6,200.0,3.0,11,Forward,Inactive,False,1610612753,Magic,ORL,magic,Orlando,devyn_marble,2014.0,2015.0,True,True,True,2014,2,56,False,33,6.0,6.0,1.9811999999999999,90.7184,23.112064633070755
77460,Roy Marble,roy-marble,1966-12-13,Iowa,USA,Iowa/USA,6-6,190.0,2.0,5,Guard,Inactive,False,1610612737,Hawks,ATL,hawks,Atlanta,HISTADD_roy_marble,1989.0,1993.0,False,True,True,1989,1,23,False,59,6.0,6.0,1.9811999999999999,86.18248,21.95646140141722
950,Stephon Marbury,stephon-marbury,1977-02-20,Georgia Tech,USA,Georgia Tech/USA,6-2,205.0,14.0,8,Guard,Inactive,False,1610612752,Knicks,NYK,knicks,New York,stephon_marbury,1996.0,2008.0,False,True,True,1996,1,4,False,48,6.0,2.0,1.8796,92.98636,26.32015088719732
36,Sarunas Marciulionis,sarunas-marciulionis,1964-06-13,Statyba,Lithuania,Statyba/Lithuania,6-5,200.0,7.0,78,Guard,Inactive,False,1610612739,Cavaliers,CLE,cavaliers,Cleveland,sarunas_marciulionis,1989.0,1996.0,False,True,True,1987,6,127,False,61,6.0,5.0,1.9558,90.7184,23.716276138910857
77462,Saul Mariaschin,saul-mariaschin,1924-09-01,Harvard,USA,Harvard/USA,5-11,165.0,1.0,4,Guard,Inactive,False,1610612738,Celtics,BOS,celtics,Boston,HISTADD_saul_mariaschin,1947.0,1947.0,False,True,True,1947,,,False,101,5.0,11.0,1.8034,74.84268,23.01257409497561
1890,Shawn Marion,shawn-marion,1978-05-07,UNLV,USA,UNLV/USA,6-7,228.0,16.0,31,Guard-Forward,Inactive,False,1610612756,Suns,PHX,suns,Phoenix,shawn_marion,1999.0,2014.0,False,True,True,1999,1,9,False,47,6.0,7.0,2.0065999999999997,103.418976,25.684943662789113
1626246,Boban Marjanovic,boban-marjanovic,1988-08-15,Crvena zvezda,Serbia,Crvena zvezda/Serbia,7-4,290.0,8.0,51,Center,Active,False,1610612745,Rockets,HOU,rockets,Houston,boban_marjanovic,2015.0,2023.0,True,True,True,Undrafted,Undrafted,Undrafted,False,37,7.0,4.0,2.2352,131.54167999999999,26.328772182337755
1628374,Lauri Markkanen,lauri-markkanen,1997-05-22,Arizona,Finland,Arizona/Finland,7-0,240.0,6.0,23,Forward-Center,Active,False,1610612762,Jazz,UTA,jazz,Utah,lauri_markkanen,2017.0,2023.0,False,True,True,2017,1,7,False,28,7.0,0.0,2.1336,108.86207999999999,23.913911773401775
200806,Damir Markota,damir-markota,1985-12-26,Cibona,Croatia,Cibona/Croatia,6-10,225.0,1.0,52,Forward,Inactive,False,1610612749,Bucks,MIL,bucks,Milwaukee,damir_markota,2006.0,2006.0,True,True,True,2006,2,59,False,40,6.0,10.0,2.0827999999999998,102.0582,23.52625317981154
1752,Sean Marks,sean-marks,1975-08-23,California,New Zealand,California/New Zealand,6-10,250.0,11.0,,Forward-Center,Inactive,False,0,,,,,sean_marks,1998.0,2010.0,False,True,True,1998,2,44,False,50,6.0,10.0,2.0827999999999998,113.398,26.14028131090171
77464,Harvey Marlatt,harvey-marlatt,1948-08-26,Eastern Michigan,USA,Eastern Michigan/USA,6-3,185.0,3.0,26,Guard,Inactive,False,1610612765,Pistons,DET,pistons,Detroit,HISTADD_harvey_marlatt,1970.0,1972.0,False,True,True,Undrafted,Undrafted,Undrafted,False,77,6.0,3.0,1.905,83.91452,23.123158424094626
